ra,dec,pmra,pmdec,star_id,type,period,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,ebv,parallax
88.9940024743235,-21.382813617761,2.33093457583828,-1.08100320916565,397,long,767.96954215015,9.515049934387207,7.0045599937438965,8.149239540100098,0.05697600170969963,0.641399944155807
90.1322026359634,-21.6044523701458,9.05661209257937,-13.7886616970789,398,rrlyrae,0.584044083860981,13.403900146484375,12.758199691772461,13.168399810791016,0.04790300130844116,0.258132307759622
90.4617518577729,-21.1048936600358,0.711505938898703,-7.29753145346829,399,long,124.253599470515,10.39430046081543,6.485479831695557,7.875549793243408,0.05451299995183945,0.834547496843932
103.714190851601,-23.3112926329036,-0.300947388394567,2.25631517563342,400,long,410.87928446609,12.285900115966797,9.945440292358398,11.02649974822998,0.18254700303077698,0.195791342314481
99.6128651666464,-23.7248580551257,-0.140877596011627,1.26157391423814,401,long,444.34820434579,11.931699752807617,9.154729843139648,10.340100288391113,0.10244499891996384,0.402720675367098
98.061140224423,-23.1631197115313,0.520247439844458,-1.41585822043873,402,cepheid,5.65811572702077,14.983499526977539,13.643600463867188,14.388099670410156,0.07080700248479843,0.544403427640451
98.3070554563757,-23.1665852499407,-1.66229014050638,-4.29405843336528,403,rrlyrae,0.529270211695129,13.494799613952637,12.858400344848633,13.239700317382812,0.0756009966135025,0.257488502290105
100.380691771343,-23.102961693074,-0.18875053056792,2.04412558457529,404,long,415.353045285336,12.556500434875488,9.642889976501465,10.850500106811523,0.13142399489879608,0.310215202279382
102.739953257533,-22.3117636103345,-0.707553044295015,0.556433056180964,405,long,338.485674678611,12.373499870300293,9.15075969696045,10.422499656677246,0.1934089958667755,0.451454294158173
99.4555201545961,-22.766497274586,1.14489332459915,-3.99329854899571,406,long,413.396287752222,14.302800178527832,10.973099708557129,12.30150032043457,0.10051099956035614,0.340710340588936
100.312810001069,-22.2787312473995,-2.33249404434245,1.25782093548436,407,long,416.60144684379,9.022120475769043,6.037069797515869,7.2502899169921875,0.1440269947052002,0.884671767855386
